expected_value,P02741_CRP_shap,P02748_C9_shap,P0DJI9_SAA2_shap,P14555_PLA2G2A_shap,P49356_FNTB_shap,P49747_COMP_shap,P55290_CDH13_shap,Q9HCL0_PCDH18_shap
-0.2930995341696291,-0.43594011307389247,-0.2147075875075418,-0.5215253915630018,-0.40403101693788634,-0.24917589734328185,-0.02924177460293697,-0.009981705278522716,0.1346602519314518
-0.2930995341696291,0.07412566757406105,0.43071506850551483,0.14424978560438836,0.14689521659630392,0.05050768185668873,-0.035416468962671366,-0.3429064937679121,-0.06983868203599351
-0.2930995341696291,-0.24021009784083433,0.35765687595902135,0.4166193555153964,0.2853003112432641,-0.007663524085390011,-0.05804014971959649,-0.11303731049501414,0.05457382749215435
-0.2930995341696291,0.19373267661651503,0.007507249496151758,-0.13637596984593664,-0.13373935166761206,0.05653660046847206,0.48703178496049676,-0.009039513196151563,0.44089151835045226
-0.2930995341696291,-0.13122211818805798,0.06476188626505253,0.06460171553017152,0.024614007487549112,0.13783312715373613,0.24400518952283087,-0.23603065037113066,0.44165627940875246
-0.2930995341696291,-0.10686136902649128,-0.2453553632481413,-0.23116982499386574,0.011184720461504784,0.013611330822945047,0.1462945375980927,0.08071061110057748,0.2440665476691913
-0.2930995341696291,0.34656439125797306,0.28414249872452474,0.043970446460769724,-0.03985755940820906,-0.11126317982216702,-0.03656576036179199,-0.0159715248272124,-0.33520959736609846
-0.2930995341696291,-0.10887242267946552,0.27944808866594134,0.22353648888284489,0.4310630456840842,0.09070257962224385,-0.11159104329215681,-0.02940482025765751,0.028974124372953557
-0.2930995341696291,0.23526470182700945,0.12571601590118858,0.3240928501919804,0.18328512966131072,0.08363051841461107,0.33806727872159714,-0.045554522593911836,0.030822722290747843
-0.2930995341696291,0.34656439125797306,0.22362628175797378,0.26425462453018506,0.14312121878913903,0.057883284903924935,0.06636799138508562,-0.09427931359712492,-0.045481224669201695
-0.2930995341696291,-0.07593462169837671,0.039427974234598075,-0.21121907510657986,-0.07441082309535398,0.09219481198433764,-0.4030656180616145,-0.19034757861930052,-0.345279896112218
-0.2930995341696291,0.34656439125797306,-0.03614754931829484,-0.008075924126771751,-0.04675934564738498,-0.29973393099220397,0.2628180052401951,0.23076844513667183,0.3735225641392695
-0.2930995341696291,-1.03974983369342,-0.39871494403242774,-0.8107538656338094,-0.8623215994046697,-0.18247755474276256,-0.06152296671244928,-0.1265006164501399,-0.345279896112218
-0.2930995341696291,0.34656439125797306,0.02648539032343047,0.19372386159597954,-0.068354663780785,-0.2580635467585836,-0.12082801414184743,-0.030084485716929024,0.3113884850775393
-0.2930995341696291,0.08068436749650276,-0.02205641731747323,-0.02117731206469776,-0.07259567628911992,-0.09283692511307438,0.15138755848190216,0.1070878497381525,-0.22904079389928228
-0.2930995341696291,0.20935322096874903,0.1708864228160537,0.08354292638104542,0.033103346723318536,0.02920622132842334,0.11822094430920396,0.06550604092824124,-0.08276371835866868
-0.2930995341696291,-0.0016775021844168956,-0.05931448210431009,0.05315523545400231,0.10783628841414909,0.029447211963032807,-0.08950232092259584,0.012840074527724196,-0.2603952912669094
-0.2930995341696291,0.0254587995796541,0.09136723927383722,0.17195365466884974,0.105420678479493,0.007074529867577411,0.04948309257260328,0.05011985896864442,0.19586251919280837
